userId,total_ratings,avg_rating,rating_std,last_active_days,watch_frequency,tenure_months,top_genre,top_genre_cnt,genre_affinity_score,genre_encoded,plan_tier,plan_price,plan_encoded,acq_channel,acq_encoded,churn_prob,churned,markov_state,naive_ltv,iltv,p_rejoin,duration,event
955,118,4.072033898305085,0.8580324932803213,0.3798160866022582,0.3002544529262086,108.76666666666668,Comedy,42,35.6,4,Standard,15.49,2,bundle,0,0.05,0,on_service,198.8,184.18,0.186,1.88,0
964,202,3.707920792079208,1.00190695472868,0.9055988825515074,0.0142776364150409,260.53333333333336,Comedy,74,36.6,4,Basic,9.99,1,trial,3,0.6241402878336855,1,off_service_long,15.75,6.32,0.187,4.49,1
965,68,3.0808823529411766,1.1184020254050877,0.5086718659061809,0.1730279898218829,145.66666666666666,Drama,21,30.9,7,Standard,15.49,2,trial,3,0.1386234978140032,0,on_service,101.94,87.36,0.181,2.51,0
976,32,3.78125,1.156590512196614,0.991153532766849,0.0025445292620865,284.8666666666667,Drama,9,28.1,7,Basic,9.99,1,trial,3,0.715450561582436,0,on_service,13.77,4.38,0.178,4.91,0
980,60,4.266666666666667,0.6342396132422271,0.7567221510883483,0.1526717557251908,216.7,Action,20,33.3,0,Standard,15.49,2,paid_social,2,0.2824418430080832,0,on_service,52.95,38.35,0.183,3.74,0
981,70,3.607142857142857,1.0140064643437183,0.3665463857525317,0.178117048346056,104.96666666666668,Action,32,45.7,0,Standard,15.49,2,bundle,0,0.05,0,on_service,198.8,184.12,0.196,1.81,0
999,326,3.6150306748466257,0.9960481139031414,0.6677918752182517,0.0018433700876448,206.2333333333333,Comedy,90,27.6,4,Basic,9.99,1,bundle,0,0.3581118151307789,1,off_service_long,27.14,17.75,0.178,3.56,1
1003,20,2.9,1.3238699252371318,0.3578163194040274,0.0254452926208651,102.53333333333332,Drama,11,55.0,7,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.72,0.205,1.77,0
1010,93,4.629032258064516,0.5462482007056806,0.1012687696426492,0.0003607335691677,50.86666666666667,Action,39,41.9,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.76,0.192,0.88,0
1026,80,3.5,1.0908131910283807,0.8462344313816785,0.2035623409669211,242.33333333333331,Comedy,48,60.0,4,Standard,15.49,2,organic,1,0.2052063746218823,0,on_service,71.75,57.0,0.21,4.18,0
1028,70,3.9357142857142855,1.0731283962627327,0.3604935397509021,0.0041422569382803,104.63333333333334,Action,18,25.7,0,Basic,9.99,1,bundle,0,0.1149237033315814,0,on_service,76.61,67.23,0.176,1.8,0
1031,49,3.163265306122449,1.187555942112311,0.6317076009777675,0.1246819338422391,180.9,Action,19,38.8,0,Standard,15.49,2,trial,3,0.2454251138610944,0,on_service,60.59,45.95,0.189,3.12,0
1037,114,4.271929824561403,0.8752758120982298,0.8549644977301828,0.2900763358778626,244.83333333333331,Drama,33,28.9,7,Standard,15.49,2,trial,3,0.361133430245215,1,off_service_long,41.74,27.17,0.179,4.22,1
1046,50,3.66,0.93917028079392,0.9530904434873704,0.1272264631043257,272.93333333333334,Action,15,30.0,0,Standard,15.49,2,paid_social,2,0.4588591232377336,1,off_service_long,33.04,18.46,0.18,4.71,1
1060,114,4.280701754385965,0.7871621700410896,0.0481899662437434,0.2900763358778626,13.8,Comedy,35,30.7,4,Standard,15.49,2,bundle,0,0.05,0,on_service,198.8,184.22,0.181,0.24,0
1061,52,3.5,1.1461786467196458,0.9883599115353277,0.1323155216284987,283.03333333333336,Drama,16,30.8,7,Standard,15.49,2,paid_social,2,0.4829301684140127,1,off_service_long,31.42,16.84,0.181,4.88,1
1069,47,3.851063829787234,0.7216744841371205,0.969270166453265,0.1195928753180661,277.56666666666666,Comedy,15,31.9,4,Standard,15.49,2,paid_social,2,0.471819695503579,0,on_service,32.15,17.56,0.182,4.79,0
1070,59,2.847457627118644,1.1112831868832735,0.9761378186474218,0.0009043808823078,285.03333333333336,Comedy,22,37.3,4,Basic,9.99,1,trial,3,0.6858580644767834,1,off_service_long,14.36,4.92,0.187,4.92,1
1076,58,3.1206896551724137,0.974725984111244,0.8084041438714934,0.1475826972010178,231.5,Comedy,43,74.1,4,Standard,15.49,2,paid_social,2,0.2447319664966858,1,off_service_long,60.75,45.95,0.224,3.99,1
1078,119,3.4789915966386555,1.5450782410982382,0.7162146432312886,0.1513994910941475,205.13333333333333,Comedy,36,30.3,4,Standard,15.49,2,bundle,0,0.2166719690379571,0,on_service,68.18,53.61,0.18,3.54,0
1079,37,3.4864864864864864,1.1695588347184025,0.9641485275288092,0.094147582697201,276.1,Action,13,35.1,0,Basic,9.99,1,trial,3,0.6340450306744468,1,off_service_long,15.51,6.09,0.185,4.76,1
1082,55,3.2545454545454544,0.6726999721460173,0.992433942497963,0.1399491094147582,284.2,Comedy,23,41.8,4,Standard,15.49,2,bundle,0,0.4203725992909913,0,on_service,35.99,21.34,0.192,4.9,0
1091,52,3.673076923076923,0.785185224710751,0.981492259341171,0.1323155216284987,281.06666666666666,Action,27,51.9,0,Standard,15.49,2,organic,1,0.3652360466586875,1,off_service_long,41.28,26.57,0.202,4.85,1
1092,82,3.573170731707317,0.930027051310782,0.9896403212664416,0.0022196957392669,286.5,Action,23,28.0,0,Basic,9.99,1,paid_social,2,0.6546024091435199,1,off_service_long,15.03,5.64,0.178,4.94,1
1109,38,3.657894736842105,1.1514107865705487,0.4954021650564544,0.0002324329614405,155.7,Action,11,28.9,0,Basic,9.99,1,organic,1,0.1884055155644431,0,on_service,50.09,40.69,0.179,2.69,0
1110,20,3.2,1.1964860832322377,0.9505296240251426,0.0508905852417302,272.2,Comedy,7,35.0,4,Basic,9.99,1,trial,3,0.644978406599249,1,off_service_long,15.25,5.83,0.185,4.69,1
1121,117,3.867521367521368,0.8890937908545109,0.6683738796414853,0.0003964180075421,216.4,Comedy,34,29.1,4,Basic,9.99,1,organic,1,0.3263008947094172,1,off_service_long,29.7,20.31,0.179,3.73,1
1123,434,3.624423963133641,1.2928843329401458,0.7791875218251658,1.0,223.13333333333333,Action,193,44.5,0,Premium,22.99,3,bundle,0,0.05,0,on_service,295.05,273.28,0.194,3.85,0
1127,122,3.557377049180328,0.7474383838489465,0.6204167151670352,0.0221737549981824,178.13333333333333,Comedy,40,32.8,4,Basic,9.99,1,organic,1,0.269646494634537,0,on_service,35.71,26.3,0.183,3.07,0
1135,23,3.4782608695652173,1.343995576879603,0.9139797462460716,0.0012451951708082,263.3,Comedy,6,26.1,4,Basic,9.99,1,paid_social,2,0.598361199411453,1,off_service_long,16.42,7.04,0.176,4.54,1
1140,329,3.635258358662614,1.0450682715467157,0.953323245256664,0.8371501272264631,273.0,Comedy,103,31.3,4,Premium,22.99,3,organic,1,0.05,0,on_service,295.05,273.41,0.181,4.71,0
1151,50,4.22,0.7082603003566023,0.8091025491793737,0.1272264631043257,231.7,Comedy,30,60.0,4,Standard,15.49,2,bundle,0,0.2436688077913362,0,on_service,61.0,46.26,0.21,4.0,0
1161,44,4.704545454545454,0.5531955983003287,0.8037481084856245,0.1119592875318066,230.16666666666663,Comedy,32,72.7,4,Standard,15.49,2,bundle,0,0.2216188430225964,0,on_service,66.75,51.95,0.223,3.97,0
1186,161,3.782608695652174,1.0120872749787508,0.1062740076824583,0.0049357736288666,33.166666666666664,Action,62,38.5,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.77,0.188,0.57,0
1190,168,3.919642857142857,0.9079330298294364,0.4915609358631125,0.0854961832061068,140.9,Action,56,33.3,0,Basic,9.99,1,paid_social,2,0.2039006570874366,0,on_service,46.55,37.13,0.183,2.43,0
1198,168,3.6547619047619047,0.8405023821194356,0.9522756372948434,0.0016569027753121,281.3,Action,57,33.9,0,Basic,9.99,1,organic,1,0.5431920584482187,0,on_service,18.06,8.64,0.184,4.85,0
1200,33,3.8484848484848486,1.1214168527250503,0.8478640437667326,0.0839694656488549,242.8,Animation,12,36.4,2,Basic,9.99,1,trial,3,0.5435065021889587,0,on_service,18.05,8.62,0.186,4.19,0
1202,277,3.868231046931408,1.180211896371555,0.1825165871260621,0.1174724342663273,52.43333333333333,Comedy,87,31.4,4,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.21,0.181,0.9,0
1203,1309,3.277310924369748,1.2448168179024814,0.1194273076475381,0.0044828920646988,58.93333333333333,Action,392,32.1,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.8,0.182,1.02,0
1212,42,3.940476190476191,0.7902020500524437,0.282272145268304,0.1068702290076335,80.83333333333333,Action,14,33.3,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.2,0.183,1.39,0
1236,25,3.16,0.5537749241945382,0.9963915725759516,0.0636132315521628,285.3333333333333,Adventure,7,28.0,1,Basic,9.99,1,bundle,0,0.5893066422846798,1,off_service_long,16.67,7.28,0.178,4.92,1
1255,45,3.355555555555556,1.2505554321536043,0.0491211733209172,4.967627626633108e-05,90.86666666666666,Drama,15,33.3,7,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.8,0.183,1.57,0
1257,22,3.272727272727273,1.4534628005401833,0.9126993365149576,0.0003588438702942,266.53333333333336,Comedy,9,40.9,4,Basic,9.99,1,trial,3,0.628180047276819,0,on_service,15.65,6.21,0.191,4.6,0
1262,81,3.9012345679012346,1.1303200682948715,0.3495518565941101,0.2061068702290076,100.1,Comedy,23,28.4,4,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.23,0.178,1.73,0
1268,31,4.403225806451613,1.2001344010756303,0.1805377720870678,0.0043822448402601,52.3,Comedy,9,29.0,4,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.82,0.179,0.9,0
1276,54,4.083333333333333,0.7994691635055267,0.1597020137353043,0.1374045801526717,45.73333333333333,Action,16,29.6,0,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.23,0.18,0.79,0
1278,177,3.451977401129944,1.0880074780136684,0.3788848795250844,0.0002747905304388,163.1,Action,60,33.9,0,Basic,9.99,1,paid_social,2,0.155170508354848,0,on_service,59.65,50.23,0.184,2.81,0
1314,100,3.5,1.1326200964261066,0.8478640437667326,0.2544529262086514,242.8,Action,41,41.0,0,Standard,15.49,2,paid_social,2,0.2890647719090604,0,on_service,51.78,37.14,0.191,4.19,0
1316,169,4.295857988165681,0.8245023773093594,0.3897101617972296,0.4300254452926209,111.6,Action,57,33.7,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.2,0.184,1.92,0
1326,42,3.130952380952381,1.082338952192527,0.628099173553719,0.1068702290076335,179.86666666666667,Action,24,57.1,0,Standard,15.49,2,organic,1,0.0848442243391584,0,on_service,148.0,133.27,0.207,3.1,0
1329,354,3.596045197740113,0.8610792083487598,0.5087882667908276,0.0008256309429684,182.06666666666663,Comedy,96,27.1,4,Basic,9.99,1,bundle,0,0.2324177979611778,0,on_service,41.15,31.77,0.177,3.14,0
1344,229,4.11353711790393,0.6439599084941526,0.1650564544290536,0.0104053071610323,49.13333333333333,Action,122,53.3,0,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.72,0.203,0.85,0
1347,81,3.2839506172839505,1.203999251466073,0.6222791293213829,0.2061068702290076,178.2,Comedy,23,28.4,4,Standard,15.49,2,bundle,0,0.1179698683426024,0,on_service,116.36,101.79,0.178,3.07,0
1367,592,3.2871621621621623,0.7681062396030548,0.4934233500174601,0.0050212044105173,151.26666666666668,Action,197,33.3,0,Basic,9.99,1,bundle,0,0.2056280778087094,0,on_service,46.18,36.77,0.183,2.61,0
1376,117,4.423076923076923,0.957311664685109,0.0236293795832848,0.2977099236641221,6.766666666666667,Comedy,40,34.2,4,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.19,0.184,0.12,0
1385,49,3.73469387755102,0.6700593942604899,0.9724129903387264,0.0009034922742191,283.06666666666666,Action,26,53.1,0,Basic,9.99,1,organic,1,0.5212786461338718,0,on_service,18.8,9.31,0.203,4.88,0
1398,169,4.452662721893491,0.6905885247861829,0.3949482016063322,0.4300254452926209,113.1,Drama,57,33.7,7,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.2,0.184,1.95,0
1413,40,3.525,1.2192368357043937,0.820393434990106,0.1017811704834605,234.9333333333333,Action,13,32.5,0,Standard,15.49,2,trial,3,0.4204241627503545,1,off_service_long,35.99,21.39,0.182,4.05,1
1416,204,3.7058823529411766,0.9984049870221468,0.5879408683505994,0.0006930360072972,193.33333333333331,Comedy,61,29.9,4,Basic,9.99,1,trial,3,0.3902061766768309,0,on_service,24.96,15.56,0.18,3.33,0
1430,53,3.7547169811320753,0.6401820767850858,0.3688744034454662,0.0096328607778989,106.06666666666666,Action,26,49.1,0,Basic,9.99,1,paid_social,2,0.1120830923674234,0,on_service,78.11,68.64,0.199,1.83,0
1431,46,3.9565217391304346,0.999033349218254,0.0842742404842276,0.1170483460559796,24.133333333333333,Action,18,39.1,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.16,0.189,0.42,0
1442,249,3.6867469879518073,0.9828494311313224,0.0415551158188802,0.0002314053273409,103.13333333333334,Action,67,26.9,0,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.83,0.177,1.78,0
1450,20,4.05,0.887041208323017,0.99324874869049,0.0508905852417302,284.43333333333334,Action,7,35.0,0,Basic,9.99,1,bundle,0,0.579153706331527,1,off_service_long,16.96,7.53,0.185,4.91,1
1451,42,4.666666666666667,0.6311687442672024,0.117797695262484,0.1068702290076335,33.733333333333334,Drama,9,21.4,7,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.29,0.171,0.58,0
1473,56,4.071428571428571,1.499783534164397,0.2896054010010476,0.000141925934937,116.4,Action,34,60.7,0,Basic,9.99,1,trial,3,0.0902133578333695,0,on_service,91.57,82.06,0.211,2.01,0
1477,966,3.6407867494824018,1.02651530962863,0.0016296123850541,0.0145444690365418,6.066666666666666,Action,267,27.6,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.82,0.178,0.1,0
1479,40,3.875,1.0174755084307483,0.989058316843208,0.1017811704834605,283.2333333333333,Action,15,37.5,0,Standard,15.49,2,paid_social,2,0.4853560682328361,1,off_service_long,31.27,16.64,0.188,4.89,1
1483,66,3.893939393939394,0.9303231511153344,0.7399604236992201,0.1679389312977099,211.9,Action,19,28.8,0,Standard,15.49,2,paid_social,2,0.2703988733105211,0,on_service,55.22,40.65,0.179,3.65,0
1499,115,3.9043478260869566,1.129538898652806,0.6196019089745082,0.0007297278432417,190.8,Action,33,28.7,0,Basic,9.99,1,organic,1,0.2879166632579856,0,on_service,33.53,24.13,0.179,3.29,0
1500,22,4.181818181818182,0.7487363091276263,0.0263065999301594,0.0559796437659033,7.533333333333333,Drama,16,72.7,7,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.67,0.223,0.13,0
1518,57,3.3596491228070176,0.7777852368660109,0.1375858456524269,0.1450381679389313,39.4,Drama,22,38.6,7,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.17,0.189,0.68,0
1520,344,4.181686046511628,0.777591823518601,0.0700733325573274,0.0020356234096692,34.36666666666667,Action,119,34.6,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.79,0.185,0.59,0
1523,55,4.427272727272728,0.7291432175161692,0.1413106739611221,0.1399491094147582,40.46666666666667,Action,27,49.1,0,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.11,0.199,0.7,0
1531,26,4.423076923076923,0.4402796314232056,0.1751833313933186,0.0661577608142493,50.16666666666666,Action,20,76.9,0,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.66,0.227,0.87,0
1539,39,2.7948717948717947,1.2912557571989078,0.3692236060994063,0.099236641221374,105.73333333333332,Action,24,61.5,0,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.7,0.212,1.82,0
1541,419,3.509546539379475,1.3214840630176992,0.1849610057036433,0.0253847085908154,54.333333333333336,Action,143,34.1,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.79,0.184,0.94,0
1544,268,4.041044776119403,0.8143113803729005,0.2175532534047258,0.2273112807463952,62.36666666666667,Action,89,33.2,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.2,0.183,1.08,0
1550,48,3.875,0.8660254037844386,0.7039925503433826,0.1221374045801526,201.6,Comedy,13,27.1,4,Standard,15.49,2,trial,3,0.3279253379846297,0,on_service,45.84,31.28,0.177,3.48,0
1551,189,3.703703703703704,0.9997537127761088,0.5417297171458503,0.0007199341774466,177.36666666666667,Drama,58,30.7,7,Basic,9.99,1,bundle,0,0.2516238066279569,0,on_service,38.16,28.75,0.181,3.06,0
1568,24,3.4166666666666665,1.2825472842090009,0.7309975555814224,0.0610687022900763,209.33333333333331,Drama,9,37.5,7,Basic,9.99,1,paid_social,2,0.3992636933200997,1,off_service_long,24.41,14.98,0.188,3.61,1
1576,110,3.840909090909091,0.6351039002689093,0.2350133861017343,0.0233248515691263,67.66666666666667,Drama,61,55.5,7,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.72,0.206,1.17,0
1583,430,3.2104651162790696,1.119026911376138,0.3305785123966942,0.0023479561860454,110.16666666666669,Action,130,30.2,0,Basic,9.99,1,trial,3,0.1828888318243326,1,off_service_long,51.47,42.07,0.18,1.9,1
1587,128,3.76953125,1.3543489933787898,0.0284018158538004,0.3256997455470738,8.166666666666666,Action,63,49.2,0,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.11,0.199,0.14,0
1609,352,3.852272727272727,0.7868545730566222,0.2064951693632871,0.0005545970899408,112.93333333333334,Comedy,113,32.1,4,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.8,0.182,1.95,0
1624,143,3.4965034965034967,0.8125262801741272,1.0,0.3638676844783715,286.7333333333333,Comedy,50,35.0,4,Standard,15.49,2,organic,1,0.2980661577608143,0,on_service,50.27,35.66,0.185,4.95,0
1649,58,3.913793103448276,1.159014747323349,0.3813292981026656,0.1475826972010178,109.2,Action,23,39.7,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.16,0.19,1.88,0
1683,35,4.242857142857143,0.645931026314964,0.2866953788848795,0.089058524173028,82.1,Action,14,40.0,0,Basic,9.99,1,trial,3,0.0848270410213895,0,on_service,95.46,86.02,0.19,1.42,0
1685,51,3.196078431372549,1.0958030451342478,0.3277848911651728,0.1297709923664122,93.86666666666666,Comedy,22,43.1,4,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.14,0.193,1.62,0
1690,20,3.9,1.1192102478745307,0.7204050750785705,0.0508905852417302,206.3,Comedy,10,50.0,4,Basic,9.99,1,paid_social,2,0.3708787674419913,0,on_service,26.23,16.75,0.2,3.56,0
1698,44,3.0681818181818183,0.759367156124933,0.9746246071470144,0.1119592875318066,279.1,Drama,15,34.1,7,Standard,15.49,2,paid_social,2,0.4755200419517082,1,off_service_long,31.9,17.3,0.184,4.81,1
1705,22,3.954545454545455,1.2527027058580456,0.7937376324060063,0.0559796437659033,227.3,Comedy,13,59.1,4,Basic,9.99,1,bundle,0,0.3688002840418535,0,on_service,26.37,16.87,0.209,3.92,0
1718,51,3.431372549019608,1.3304871583113351,0.9980211849610056,0.1297709923664122,285.8,Comedy,19,37.3,4,Standard,15.49,2,organic,1,0.4089314517855984,0,on_service,36.97,22.35,0.187,4.93,0
1742,24,2.5416666666666665,0.9659042470621784,0.5534862064951693,0.0610687022900763,158.5,Action,12,50.0,0,Basic,9.99,1,paid_social,2,0.2322546140510973,0,on_service,41.18,31.7,0.2,2.73,0
1762,30,4.133333333333334,0.7302967433402215,0.9771854266092422,0.0763358778625954,279.8333333333333,Action,11,36.7,0,Basic,9.99,1,trial,3,0.6501804023560961,0,on_service,15.13,5.7,0.187,4.83,0
1763,77,4.7727272727272725,0.3851303141167605,0.2117332091723897,0.1959287531806615,60.63333333333333,Action,42,54.5,0,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.08,0.204,1.05,0
1764,101,2.945544554455445,1.012178319514427,0.5837504365033174,0.2569974554707379,167.16666666666666,Comedy,41,40.6,4,Standard,15.49,2,trial,3,0.1373016214672849,0,on_service,102.77,88.12,0.191,2.88,0
1765,215,4.125581395348838,0.9262760895352812,0.798510068676522,0.0012902683758221,242.8,Action,92,42.8,0,Basic,9.99,1,trial,3,0.5325629207533065,0,on_service,18.41,8.96,0.193,4.19,0
1769,64,2.421875,1.4562910870285275,0.988709114189268,0.1628498727735369,283.1333333333333,Action,24,37.5,0,Standard,15.49,2,organic,1,0.3845423549646458,0,on_service,39.26,24.63,0.188,4.88,0
1773,137,3.978102189781022,0.698918842430216,0.4092655104178792,0.3486005089058524,117.2,Action,57,41.6,0,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.15,0.192,2.02,0
1780,35,4.057142857142857,1.2112914144648688,0.7393784192759865,0.0296861747243426,211.8,Comedy,8,22.9,4,Basic,9.99,1,paid_social,2,0.450859648058618,1,off_service_long,21.68,12.31,0.173,3.65,1
1791,139,1.920863309352518,1.2729900223969954,0.1421254801536491,0.0442111959287531,40.93333333333333,Action,63,45.3,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.75,0.195,0.71,0
1793,28,3.446428571428572,0.9163058452920628,0.2809917355371901,0.0712468193384223,80.46666666666667,Comedy,9,32.1,4,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.8,0.182,1.39,0
1799,45,4.066666666666666,0.914529188360676,0.9811430566872308,0.1145038167938931,280.96666666666664,Action,17,37.8,0,Standard,15.49,2,organic,1,0.4020625369528381,0,on_service,37.59,22.96,0.188,4.85,0
1800,222,3.247747747747748,0.9779789712501864,0.3850541264113607,0.0004823958122828,149.3,Drama,70,31.5,7,Basic,9.99,1,trial,3,0.2248021032229472,0,on_service,42.47,33.06,0.182,2.58,0
1802,24,3.7708333333333335,0.9205287547957408,0.4305668723082295,0.0610687022900763,123.3,Comedy,14,58.3,4,Basic,9.99,1,trial,3,0.1773191467015454,0,on_service,52.94,43.44,0.208,2.13,0
